2025-10-08 17:24:24,278 | INFO | logger.py:69 | Logging initialized. Logs for this run will be saved in: ./distillation_experiments/distillation_runs/distill_2025-10-08_17-24-20/logs_2025-10-08_17-24-24
2025-10-08 17:24:25,658 | [93mWARNING[0m | logging.py:328 | BertSdpaSelfAttention is used but `torch.nn.functional.scaled_dot_product_attention` does not support non-absolute `position_embedding_type` or `output_attentions=True` or `head_mask`. Falling back to the manual attention implementation, but specifying the manual implementation will be required from Transformers version v5.0.0 onwards. This warning can be removed using the argument `attn_implementation="eager"` when loading the model.
2025-10-08 17:24:26,044 | DEBUG | time_llm.py:43 | Forward pass in FlattenHead with input shape: torch.Size([1, 1, 32, 2])
2025-10-08 17:24:26,044 | DEBUG | time_llm.py:47 | Output shape after FlattenHead forward pass: torch.Size([1, 1, 9])
2025-10-08 17:24:26,045 | DEBUG | time_llm.py:387 | Forecasting complete with output shape: torch.Size([1, 9, 1])
2025-10-08 17:24:26,265 | DEBUG | time_llm.py:317 | Model forward pass
2025-10-08 17:24:26,265 | DEBUG | time_llm.py:324 | Starting forecast function
2025-10-08 17:24:26,265 | DEBUG | time_llm.py:391 | Calculating lags
2025-10-08 17:24:26,266 | DEBUG | time_llm.py:398 | Lags calculated
2025-10-08 17:24:26,266 | DEBUG | time_llm.py:335 | Generated statistics for forecast prompts
2025-10-08 17:24:26,377 | DEBUG | time_llm.py:417 | ReprogrammingLayer forward pass
2025-10-08 17:24:26,380 | DEBUG | time_llm.py:436 | Reprogramming complete
2025-10-08 17:24:26,380 | DEBUG | time_llm.py:427 | ReprogrammingLayer output shape: torch.Size([1, 2, 256])
2025-10-08 17:24:26,487 | DEBUG | time_llm.py:43 | Forward pass in FlattenHead with input shape: torch.Size([1, 1, 32, 2])
2025-10-08 17:24:26,487 | DEBUG | time_llm.py:47 | Output shape after FlattenHead forward pass: torch.Size([1, 1, 9])
2025-10-08 17:24:26,487 | DEBUG | time_llm.py:387 | Forecasting complete with output shape: torch.Size([1, 9, 1])
2025-10-08 17:24:26,487 | DEBUG | time_llm.py:317 | Model forward pass
2025-10-08 17:24:26,488 | DEBUG | time_llm.py:324 | Starting forecast function
2025-10-08 17:24:26,488 | DEBUG | time_llm.py:391 | Calculating lags
2025-10-08 17:24:26,488 | DEBUG | time_llm.py:398 | Lags calculated
2025-10-08 17:24:26,488 | DEBUG | time_llm.py:335 | Generated statistics for forecast prompts
2025-10-08 17:24:26,584 | DEBUG | time_llm.py:417 | ReprogrammingLayer forward pass
2025-10-08 17:24:26,587 | DEBUG | time_llm.py:436 | Reprogramming complete
2025-10-08 17:24:26,587 | DEBUG | time_llm.py:427 | ReprogrammingLayer output shape: torch.Size([1, 2, 256])
2025-10-08 17:24:26,684 | DEBUG | time_llm.py:43 | Forward pass in FlattenHead with input shape: torch.Size([1, 1, 32, 2])
2025-10-08 17:24:26,684 | DEBUG | time_llm.py:47 | Output shape after FlattenHead forward pass: torch.Size([1, 1, 9])
2025-10-08 17:24:26,684 | DEBUG | time_llm.py:387 | Forecasting complete with output shape: torch.Size([1, 9, 1])
2025-10-08 17:24:26,685 | DEBUG | time_llm.py:317 | Model forward pass
2025-10-08 17:24:26,685 | DEBUG | time_llm.py:324 | Starting forecast function
2025-10-08 17:24:26,685 | DEBUG | time_llm.py:391 | Calculating lags
2025-10-08 17:24:26,685 | DEBUG | time_llm.py:398 | Lags calculated
2025-10-08 17:24:26,686 | DEBUG | time_llm.py:335 | Generated statistics for forecast prompts
2025-10-08 17:24:26,795 | DEBUG | time_llm.py:417 | ReprogrammingLayer forward pass
2025-10-08 17:24:26,798 | DEBUG | time_llm.py:436 | Reprogramming complete
2025-10-08 17:24:26,799 | DEBUG | time_llm.py:427 | ReprogrammingLayer output shape: torch.Size([1, 2, 256])
2025-10-08 17:24:26,905 | DEBUG | time_llm.py:43 | Forward pass in FlattenHead with input shape: torch.Size([1, 1, 32, 2])
2025-10-08 17:24:26,905 | DEBUG | time_llm.py:47 | Output shape after FlattenHead forward pass: torch.Size([1, 1, 9])
2025-10-08 17:24:26,905 | DEBUG | time_llm.py:387 | Forecasting complete with output shape: torch.Size([1, 9, 1])
2025-10-08 17:24:26,906 | DEBUG | time_llm.py:317 | Model forward pass
2025-10-08 17:24:26,906 | DEBUG | time_llm.py:324 | Starting forecast function
2025-10-08 17:24:26,906 | DEBUG | time_llm.py:391 | Calculating lags
2025-10-08 17:24:26,907 | DEBUG | time_llm.py:398 | Lags calculated
2025-10-08 17:24:26,907 | DEBUG | time_llm.py:335 | Generated statistics for forecast prompts
2025-10-08 17:24:27,000 | DEBUG | time_llm.py:417 | ReprogrammingLayer forward pass
2025-10-08 17:24:27,003 | DEBUG | time_llm.py:436 | Reprogramming complete
2025-10-08 17:24:27,003 | DEBUG | time_llm.py:427 | ReprogrammingLayer output shape: torch.Size([1, 2, 256])
2025-10-08 17:24:27,113 | DEBUG | time_llm.py:43 | Forward pass in FlattenHead with input shape: torch.Size([1, 1, 32, 2])
2025-10-08 17:24:27,113 | DEBUG | time_llm.py:47 | Output shape after FlattenHead forward pass: torch.Size([1, 1, 9])
2025-10-08 17:24:27,113 | DEBUG | time_llm.py:387 | Forecasting complete with output shape: torch.Size([1, 9, 1])
2025-10-08 17:24:27,113 | DEBUG | time_llm.py:317 | Model forward pass
2025-10-08 17:24:27,114 | DEBUG | time_llm.py:324 | Starting forecast function
2025-10-08 17:24:27,114 | DEBUG | time_llm.py:391 | Calculating lags
2025-10-08 17:24:27,114 | DEBUG | time_llm.py:398 | Lags calculated
2025-10-08 17:24:27,114 | DEBUG | time_llm.py:335 | Generated statistics for forecast prompts
2025-10-08 17:24:27,221 | DEBUG | time_llm.py:417 | ReprogrammingLayer forward pass
2025-10-08 17:24:27,224 | DEBUG | time_llm.py:436 | Reprogramming complete
2025-10-08 17:24:27,224 | DEBUG | time_llm.py:427 | ReprogrammingLayer output shape: torch.Size([1, 2, 256])
2025-10-08 17:24:27,334 | DEBUG | time_llm.py:43 | Forward pass in FlattenHead with input shape: torch.Size([1, 1, 32, 2])
2025-10-08 17:24:27,335 | DEBUG | time_llm.py:47 | Output shape after FlattenHead forward pass: torch.Size([1, 1, 9])
2025-10-08 17:24:27,335 | DEBUG | time_llm.py:387 | Forecasting complete with output shape: torch.Size([1, 9, 1])
2025-10-08 17:24:27,336 | INFO | efficiency_calculator.py:259 | ✅ Efficiency report saved to: distillation_experiments/distillation_runs/distill_2025-10-08_17-24-20/logs_2025-10-08_17-24-24/efficiency_report_time_llm_2025-10-08_17-24-27.json
2025-10-08 17:24:27,337 | INFO | main.py:487 | ✅ Efficiency metrics calculated and saved successfully!
2025-10-08 17:24:27,341 | INFO | main.py:584 | 📊 Starting real training performance measurement (training+inference mode)...
2025-10-08 17:24:27,342 | INFO | time_llm.py:202 | Starting Training...
2025-10-08 17:24:27,992 | DEBUG | time_llm.py:317 | Model forward pass
2025-10-08 17:24:27,992 | DEBUG | time_llm.py:324 | Starting forecast function
2025-10-08 17:24:28,067 | DEBUG | time_llm.py:391 | Calculating lags
2025-10-08 17:24:28,114 | DEBUG | time_llm.py:398 | Lags calculated
2025-10-08 17:24:28,125 | DEBUG | time_llm.py:335 | Generated statistics for forecast prompts
2025-10-08 17:24:28,397 | DEBUG | time_llm.py:417 | ReprogrammingLayer forward pass
2025-10-08 17:24:28,432 | DEBUG | time_llm.py:436 | Reprogramming complete
2025-10-08 17:24:28,433 | DEBUG | time_llm.py:427 | ReprogrammingLayer output shape: torch.Size([32, 2, 256])
2025-10-08 17:24:28,589 | DEBUG | time_llm.py:43 | Forward pass in FlattenHead with input shape: torch.Size([32, 1, 32, 2])
2025-10-08 17:24:28,590 | DEBUG | time_llm.py:47 | Output shape after FlattenHead forward pass: torch.Size([32, 1, 9])
2025-10-08 17:24:28,591 | DEBUG | time_llm.py:387 | Forecasting complete with output shape: torch.Size([32, 9, 1])
2025-10-08 17:24:28,938 | DEBUG | time_llm.py:317 | Model forward pass
2025-10-08 17:24:28,938 | DEBUG | time_llm.py:324 | Starting forecast function
2025-10-08 17:24:28,939 | DEBUG | time_llm.py:391 | Calculating lags
2025-10-08 17:24:28,939 | DEBUG | time_llm.py:398 | Lags calculated
2025-10-08 17:24:28,940 | DEBUG | time_llm.py:335 | Generated statistics for forecast prompts
2025-10-08 17:24:28,995 | DEBUG | time_llm.py:417 | ReprogrammingLayer forward pass
2025-10-08 17:24:28,996 | DEBUG | time_llm.py:436 | Reprogramming complete
2025-10-08 17:24:28,996 | DEBUG | time_llm.py:427 | ReprogrammingLayer output shape: torch.Size([32, 2, 256])
2025-10-08 17:24:29,015 | DEBUG | time_llm.py:43 | Forward pass in FlattenHead with input shape: torch.Size([32, 1, 32, 2])
2025-10-08 17:24:29,015 | DEBUG | time_llm.py:47 | Output shape after FlattenHead forward pass: torch.Size([32, 1, 9])
2025-10-08 17:24:29,016 | DEBUG | time_llm.py:387 | Forecasting complete with output shape: torch.Size([32, 9, 1])
2025-10-08 17:24:29,288 | DEBUG | time_llm.py:317 | Model forward pass
2025-10-08 17:24:29,288 | DEBUG | time_llm.py:324 | Starting forecast function
2025-10-08 17:24:29,289 | DEBUG | time_llm.py:391 | Calculating lags
2025-10-08 17:24:29,289 | DEBUG | time_llm.py:398 | Lags calculated
2025-10-08 17:24:29,289 | DEBUG | time_llm.py:335 | Generated statistics for forecast prompts
2025-10-08 17:24:29,341 | DEBUG | time_llm.py:417 | ReprogrammingLayer forward pass
2025-10-08 17:24:29,343 | DEBUG | time_llm.py:436 | Reprogramming complete
2025-10-08 17:24:29,343 | DEBUG | time_llm.py:427 | ReprogrammingLayer output shape: torch.Size([32, 2, 256])
2025-10-08 17:24:29,357 | DEBUG | time_llm.py:43 | Forward pass in FlattenHead with input shape: torch.Size([32, 1, 32, 2])
2025-10-08 17:24:29,357 | DEBUG | time_llm.py:47 | Output shape after FlattenHead forward pass: torch.Size([32, 1, 9])
2025-10-08 17:24:29,358 | DEBUG | time_llm.py:387 | Forecasting complete with output shape: torch.Size([32, 9, 1])
2025-10-08 17:24:29,638 | DEBUG | time_llm.py:317 | Model forward pass
2025-10-08 17:24:29,638 | DEBUG | time_llm.py:324 | Starting forecast function
2025-10-08 17:24:29,638 | DEBUG | time_llm.py:391 | Calculating lags
2025-10-08 17:24:29,639 | DEBUG | time_llm.py:398 | Lags calculated
2025-10-08 17:24:29,639 | DEBUG | time_llm.py:335 | Generated statistics for forecast prompts
2025-10-08 17:24:29,691 | DEBUG | time_llm.py:417 | ReprogrammingLayer forward pass
2025-10-08 17:24:29,692 | DEBUG | time_llm.py:436 | Reprogramming complete
2025-10-08 17:24:29,692 | DEBUG | time_llm.py:427 | ReprogrammingLayer output shape: torch.Size([32, 2, 256])
2025-10-08 17:24:29,710 | DEBUG | time_llm.py:43 | Forward pass in FlattenHead with input shape: torch.Size([32, 1, 32, 2])
2025-10-08 17:24:29,710 | DEBUG | time_llm.py:47 | Output shape after FlattenHead forward pass: torch.Size([32, 1, 9])
2025-10-08 17:24:29,710 | DEBUG | time_llm.py:387 | Forecasting complete with output shape: torch.Size([32, 9, 1])
2025-10-08 17:24:29,987 | DEBUG | time_llm.py:317 | Model forward pass
2025-10-08 17:24:29,987 | DEBUG | time_llm.py:324 | Starting forecast function
2025-10-08 17:24:29,988 | DEBUG | time_llm.py:391 | Calculating lags
2025-10-08 17:24:29,989 | DEBUG | time_llm.py:398 | Lags calculated
2025-10-08 17:24:29,989 | DEBUG | time_llm.py:335 | Generated statistics for forecast prompts
2025-10-08 17:24:30,042 | DEBUG | time_llm.py:417 | ReprogrammingLayer forward pass
2025-10-08 17:24:30,042 | DEBUG | time_llm.py:436 | Reprogramming complete
2025-10-08 17:24:30,043 | DEBUG | time_llm.py:427 | ReprogrammingLayer output shape: torch.Size([32, 2, 256])
2025-10-08 17:24:30,060 | DEBUG | time_llm.py:43 | Forward pass in FlattenHead with input shape: torch.Size([32, 1, 32, 2])
2025-10-08 17:24:30,060 | DEBUG | time_llm.py:47 | Output shape after FlattenHead forward pass: torch.Size([32, 1, 9])
2025-10-08 17:24:30,060 | DEBUG | time_llm.py:387 | Forecasting complete with output shape: torch.Size([32, 9, 1])
2025-10-08 17:24:30,338 | DEBUG | time_llm.py:317 | Model forward pass
2025-10-08 17:24:30,339 | DEBUG | time_llm.py:324 | Starting forecast function
2025-10-08 17:24:30,339 | DEBUG | time_llm.py:391 | Calculating lags
2025-10-08 17:24:30,340 | DEBUG | time_llm.py:398 | Lags calculated
2025-10-08 17:24:30,340 | DEBUG | time_llm.py:335 | Generated statistics for forecast prompts
2025-10-08 17:24:30,396 | DEBUG | time_llm.py:417 | ReprogrammingLayer forward pass
2025-10-08 17:24:30,397 | DEBUG | time_llm.py:436 | Reprogramming complete
2025-10-08 17:24:30,397 | DEBUG | time_llm.py:427 | ReprogrammingLayer output shape: torch.Size([32, 2, 256])
2025-10-08 17:24:30,412 | DEBUG | time_llm.py:43 | Forward pass in FlattenHead with input shape: torch.Size([32, 1, 32, 2])
2025-10-08 17:24:30,412 | DEBUG | time_llm.py:47 | Output shape after FlattenHead forward pass: torch.Size([32, 1, 9])
2025-10-08 17:24:30,412 | DEBUG | time_llm.py:387 | Forecasting complete with output shape: torch.Size([32, 9, 1])
2025-10-08 17:24:30,693 | DEBUG | time_llm.py:317 | Model forward pass
2025-10-08 17:24:30,693 | DEBUG | time_llm.py:324 | Starting forecast function
2025-10-08 17:24:30,694 | DEBUG | time_llm.py:391 | Calculating lags
2025-10-08 17:24:30,694 | DEBUG | time_llm.py:398 | Lags calculated
2025-10-08 17:24:30,694 | DEBUG | time_llm.py:335 | Generated statistics for forecast prompts
2025-10-08 17:24:30,745 | DEBUG | time_llm.py:417 | ReprogrammingLayer forward pass
2025-10-08 17:24:30,746 | DEBUG | time_llm.py:436 | Reprogramming complete
2025-10-08 17:24:30,746 | DEBUG | time_llm.py:427 | ReprogrammingLayer output shape: torch.Size([32, 2, 256])
2025-10-08 17:24:30,761 | DEBUG | time_llm.py:43 | Forward pass in FlattenHead with input shape: torch.Size([32, 1, 32, 2])
2025-10-08 17:24:30,762 | DEBUG | time_llm.py:47 | Output shape after FlattenHead forward pass: torch.Size([32, 1, 9])
2025-10-08 17:24:30,762 | DEBUG | time_llm.py:387 | Forecasting complete with output shape: torch.Size([32, 9, 1])
2025-10-08 17:24:31,040 | DEBUG | time_llm.py:317 | Model forward pass
2025-10-08 17:24:31,040 | DEBUG | time_llm.py:324 | Starting forecast function
2025-10-08 17:24:31,040 | DEBUG | time_llm.py:391 | Calculating lags
2025-10-08 17:24:31,041 | DEBUG | time_llm.py:398 | Lags calculated
2025-10-08 17:24:31,041 | DEBUG | time_llm.py:335 | Generated statistics for forecast prompts
2025-10-08 17:24:31,093 | DEBUG | time_llm.py:417 | ReprogrammingLayer forward pass
2025-10-08 17:24:31,094 | DEBUG | time_llm.py:436 | Reprogramming complete
2025-10-08 17:24:31,095 | DEBUG | time_llm.py:427 | ReprogrammingLayer output shape: torch.Size([32, 2, 256])
2025-10-08 17:24:31,111 | DEBUG | time_llm.py:43 | Forward pass in FlattenHead with input shape: torch.Size([32, 1, 32, 2])
2025-10-08 17:24:31,112 | DEBUG | time_llm.py:47 | Output shape after FlattenHead forward pass: torch.Size([32, 1, 9])
2025-10-08 17:24:31,112 | DEBUG | time_llm.py:387 | Forecasting complete with output shape: torch.Size([32, 9, 1])
2025-10-08 17:24:31,389 | DEBUG | time_llm.py:317 | Model forward pass
2025-10-08 17:24:31,389 | DEBUG | time_llm.py:324 | Starting forecast function
2025-10-08 17:24:31,390 | DEBUG | time_llm.py:391 | Calculating lags
2025-10-08 17:24:31,390 | DEBUG | time_llm.py:398 | Lags calculated
2025-10-08 17:24:31,391 | DEBUG | time_llm.py:335 | Generated statistics for forecast prompts
2025-10-08 17:24:31,446 | DEBUG | time_llm.py:417 | ReprogrammingLayer forward pass
2025-10-08 17:24:31,446 | DEBUG | time_llm.py:436 | Reprogramming complete
2025-10-08 17:24:31,447 | DEBUG | time_llm.py:427 | ReprogrammingLayer output shape: torch.Size([32, 2, 256])
2025-10-08 17:24:31,462 | DEBUG | time_llm.py:43 | Forward pass in FlattenHead with input shape: torch.Size([32, 1, 32, 2])
2025-10-08 17:24:31,463 | DEBUG | time_llm.py:47 | Output shape after FlattenHead forward pass: torch.Size([32, 1, 9])
2025-10-08 17:24:31,463 | DEBUG | time_llm.py:387 | Forecasting complete with output shape: torch.Size([32, 9, 1])
2025-10-08 17:24:31,735 | DEBUG | time_llm.py:317 | Model forward pass
2025-10-08 17:24:31,735 | DEBUG | time_llm.py:324 | Starting forecast function
2025-10-08 17:24:31,736 | DEBUG | time_llm.py:391 | Calculating lags
2025-10-08 17:24:31,736 | DEBUG | time_llm.py:398 | Lags calculated
2025-10-08 17:24:31,736 | DEBUG | time_llm.py:335 | Generated statistics for forecast prompts
2025-10-08 17:24:31,806 | DEBUG | time_llm.py:417 | ReprogrammingLayer forward pass
2025-10-08 17:24:31,807 | DEBUG | time_llm.py:436 | Reprogramming complete
2025-10-08 17:24:31,807 | DEBUG | time_llm.py:427 | ReprogrammingLayer output shape: torch.Size([32, 2, 256])
2025-10-08 17:24:31,822 | DEBUG | time_llm.py:43 | Forward pass in FlattenHead with input shape: torch.Size([32, 1, 32, 2])
2025-10-08 17:24:31,823 | DEBUG | time_llm.py:47 | Output shape after FlattenHead forward pass: torch.Size([32, 1, 9])
2025-10-08 17:24:31,823 | DEBUG | time_llm.py:387 | Forecasting complete with output shape: torch.Size([32, 9, 1])
2025-10-08 17:24:32,095 | DEBUG | time_llm.py:317 | Model forward pass
2025-10-08 17:24:32,095 | DEBUG | time_llm.py:324 | Starting forecast function
2025-10-08 17:24:32,096 | DEBUG | time_llm.py:391 | Calculating lags
2025-10-08 17:24:32,096 | DEBUG | time_llm.py:398 | Lags calculated
2025-10-08 17:24:32,097 | DEBUG | time_llm.py:335 | Generated statistics for forecast prompts
2025-10-08 17:24:32,152 | DEBUG | time_llm.py:417 | ReprogrammingLayer forward pass
2025-10-08 17:24:32,153 | DEBUG | time_llm.py:436 | Reprogramming complete
2025-10-08 17:24:32,153 | DEBUG | time_llm.py:427 | ReprogrammingLayer output shape: torch.Size([32, 2, 256])
2025-10-08 17:24:32,168 | DEBUG | time_llm.py:43 | Forward pass in FlattenHead with input shape: torch.Size([32, 1, 32, 2])
2025-10-08 17:24:32,169 | DEBUG | time_llm.py:47 | Output shape after FlattenHead forward pass: torch.Size([32, 1, 9])
2025-10-08 17:24:32,169 | DEBUG | time_llm.py:387 | Forecasting complete with output shape: torch.Size([32, 9, 1])
2025-10-08 17:24:32,443 | DEBUG | time_llm.py:317 | Model forward pass
2025-10-08 17:24:32,443 | DEBUG | time_llm.py:324 | Starting forecast function
2025-10-08 17:24:32,444 | DEBUG | time_llm.py:391 | Calculating lags
2025-10-08 17:24:32,444 | DEBUG | time_llm.py:398 | Lags calculated
2025-10-08 17:24:32,445 | DEBUG | time_llm.py:335 | Generated statistics for forecast prompts
2025-10-08 17:24:32,497 | DEBUG | time_llm.py:417 | ReprogrammingLayer forward pass
2025-10-08 17:24:32,498 | DEBUG | time_llm.py:436 | Reprogramming complete
2025-10-08 17:24:32,498 | DEBUG | time_llm.py:427 | ReprogrammingLayer output shape: torch.Size([32, 2, 256])
2025-10-08 17:24:32,512 | DEBUG | time_llm.py:43 | Forward pass in FlattenHead with input shape: torch.Size([32, 1, 32, 2])
2025-10-08 17:24:32,513 | DEBUG | time_llm.py:47 | Output shape after FlattenHead forward pass: torch.Size([32, 1, 9])
2025-10-08 17:24:32,513 | DEBUG | time_llm.py:387 | Forecasting complete with output shape: torch.Size([32, 9, 1])
2025-10-08 17:24:32,793 | DEBUG | time_llm.py:317 | Model forward pass
2025-10-08 17:24:32,793 | DEBUG | time_llm.py:324 | Starting forecast function
2025-10-08 17:24:32,794 | DEBUG | time_llm.py:391 | Calculating lags
2025-10-08 17:24:32,794 | DEBUG | time_llm.py:398 | Lags calculated
2025-10-08 17:24:32,795 | DEBUG | time_llm.py:335 | Generated statistics for forecast prompts
2025-10-08 17:24:32,848 | DEBUG | time_llm.py:417 | ReprogrammingLayer forward pass
2025-10-08 17:24:32,849 | DEBUG | time_llm.py:436 | Reprogramming complete
2025-10-08 17:24:32,849 | DEBUG | time_llm.py:427 | ReprogrammingLayer output shape: torch.Size([32, 2, 256])
2025-10-08 17:24:32,871 | DEBUG | time_llm.py:43 | Forward pass in FlattenHead with input shape: torch.Size([32, 1, 32, 2])
2025-10-08 17:24:32,871 | DEBUG | time_llm.py:47 | Output shape after FlattenHead forward pass: torch.Size([32, 1, 9])
2025-10-08 17:24:32,872 | DEBUG | time_llm.py:387 | Forecasting complete with output shape: torch.Size([32, 9, 1])
2025-10-08 17:24:33,143 | DEBUG | time_llm.py:317 | Model forward pass
2025-10-08 17:24:33,143 | DEBUG | time_llm.py:324 | Starting forecast function
2025-10-08 17:24:33,144 | DEBUG | time_llm.py:391 | Calculating lags
2025-10-08 17:24:33,144 | DEBUG | time_llm.py:398 | Lags calculated
2025-10-08 17:24:33,144 | DEBUG | time_llm.py:335 | Generated statistics for forecast prompts
2025-10-08 17:24:33,199 | DEBUG | time_llm.py:417 | ReprogrammingLayer forward pass
2025-10-08 17:24:33,200 | DEBUG | time_llm.py:436 | Reprogramming complete
2025-10-08 17:24:33,200 | DEBUG | time_llm.py:427 | ReprogrammingLayer output shape: torch.Size([32, 2, 256])
2025-10-08 17:24:33,215 | DEBUG | time_llm.py:43 | Forward pass in FlattenHead with input shape: torch.Size([32, 1, 32, 2])
2025-10-08 17:24:33,216 | DEBUG | time_llm.py:47 | Output shape after FlattenHead forward pass: torch.Size([32, 1, 9])
2025-10-08 17:24:33,216 | DEBUG | time_llm.py:387 | Forecasting complete with output shape: torch.Size([32, 9, 1])
2025-10-08 17:24:33,493 | DEBUG | time_llm.py:317 | Model forward pass
2025-10-08 17:24:33,494 | DEBUG | time_llm.py:324 | Starting forecast function
